id,text,split
1463126772627611648,bibili ako sg tas ibebenta ko yung ibang laman oh di ba,"[0.08333333333333333, 0.6666666666666666, 0.25]"
1463126560853037062,sa gumagala naman i wanna spend my days and time with my friends kasi aalis na nga di ba,"[0.5263157894736842, 0.42105263157894735, 0.05263157894736842]"
1463126138020978691,di ba so true yung minanifest mo may crush ka na dyan hahaha,"[0.23076923076923078, 0.38461538461538464, 0.38461538461538464]"
1463126041971462152,oh di ba ang sarap magdabog grrrrr four days to our zone,"[0.5, 0.4166666666666667, 0.08333333333333333]"
1463126035906527237,malapit na po maging novel hayaan naten sila sa trip nila di ba nila alam na niloloko nila sarili nila at nakakaoffend sila kahit yun mga pinsan ko na hindi fans ng ppop gusto ang bgyo,"[0.08333333333333333, 0.7222222222222222, 0.19444444444444445]"
1463125754502279170,di ba mainit yung blower tt,"[0.16666666666666666, 0.6666666666666666, 0.16666666666666666]"
1463125657911586817,hi po if human nature user po kayo baka pwedeng samin na lang kayo bumili will help a lot in our finances ps tatay ng mga anak ko yan pogi naman di ba,"[0.36363636363636365, 0.42424242424242425, 0.21212121212121213]"
1463125016745168897,double date ng elviarkin when iowfbgo pero aw di ba kakamiss nvrfg pero no worries feel q magpapakita sila soon sa oye,"[0.4090909090909091, 0.4090909090909091, 0.18181818181818182]"
1463124635609071623,di naman siguro masamang umaasa na may hahabol bag mag pasko di ba may 32 days pa naman rh hahahaha,"[0.1, 0.5, 0.35]"
1463124533590646790,di ba pwedeng pashare bri,"[0.0, 0.4, 0.6]"
1463124496424964098,bakit nga naman kasi pupunta ng pares retiro kung walang kapares di ba,"[0.0, 0.9230769230769231, 0.07692307692307693]"
1463124420168675328,di ba hahaha,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463124418121519109,di ba dpat aabot na ng 250 yung aken,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463124217512169480,maliligo lang ako tas sabi ni ate aalis kana nanaman di ba pwedeng maliligo lang,"[0.0, 0.5333333333333333, 0.4666666666666667]"
1463124193097043970,you love him too di ba ate jem,"[0.5, 0.25, 0.25]"
1463124009994764289,hoiiiu gago porket maagang natapos sa school activities di na stress di ba pwedeng maganda yung time management namin and enjoying our free times doing something we want random or not it s none of your business we re not robots to use our free times doing just homeworks,"[0.6938775510204082, 0.1836734693877551, 0.10204081632653061]"
1463123848790872065,ay wes bat di ba kayo naniniwala,"[0.0, 0.5714285714285714, 0.42857142857142855]"
1463123819162267649,same sino nga ulit tayo tayo yung never nakita yung self downloading tiktok di ba now here were are all because of db,"[0.5217391304347826, 0.4782608695652174, 0.0]"
1463123663717220355,di ba talaga magkakasize slow acid photocards nakaka3guard gaha,"[0.2222222222222222, 0.3333333333333333, 0.4444444444444444]"
1463123429020749825,baka si levi to hahahaha nagpakilala si luna at levi sa isa t isa non sa car accident di ba hahahaha kaloka na,"[0.21739130434782608, 0.4782608695652174, 0.30434782608695654]"
1463123367624544271,huy naiyak talaga ako nung nakita ko yon sa tiktok kasi parang legit di ba yung last ep ng run bts para talagang namamaalam sila ng matagal tapos nga parang sunod sunod mga nilalabas nilang kung ano ano i cri,"[0.125, 0.675, 0.15]"
1463123298011652104,si mikoy gora kaagad di ba kaya mameet si tonito with celeste,"[0.08333333333333333, 0.5, 0.4166666666666667]"
1463122836025864197,di ba pwede ipost yun icrop lang skssksks,"[0.0, 0.375, 0.625]"
1463122645449203712,di ba kayo kasama sa group chat nag leave kasi kayo nung nag tampo kayo late tuloy kayo aa happenings,"[0.35, 0.4, 0.25]"
1463122446580658182,tagging you coz why not di ba jake isthe ladyschoice,"[0.4, 0.2, 0.4]"
1463122283828969473,beh bakit stay alive di ba,"[0.3333333333333333, 0.5, 0.16666666666666666]"
1463122087229362184,simple lang di ba t ayaw n yong manakawan si vp leni lang naman ang principal author ng hb 19 or full disclosure bill na nag lalayong magmandato sa lahat ng gov t agencies na magdisclose ng kanilang budget and financial transactions in a conspicuous manner,"[0.43478260869565216, 0.43478260869565216, 0.13043478260869565]"
1463121787307188224,if ure working na u wud understand that every job in every industry may culture na tinatawag si kyle is part of the lt culture hence is expected to act according to its culture bigyan kita analogy di ba not bad to wear shorts but there are offices na bawal ang shorts,"[0.6923076923076923, 0.17307692307692307, 0.1346153846153846]"
1463121767510134788,di ba kayo parehong bahay,"[0.0, 0.8, 0.2]"
1463121621661585411,hospitals conduct drug testing na requirement when you get licenses from pdea but not all hospitals are accredited tapos nakalink din yun sa doh and pdea di ba nagpaparandom drug test nga din,"[0.5757575757575758, 0.18181818181818182, 0.24242424242424243]"
1463121466434600960,kaya wag niyong pangunahan desisyon nila fans lang tayo dapat support lang tayo sa desisyon nila hindi yung tayo pa nagdidikta support system di ba support lang hindi natin sila pag aari,"[0.1875, 0.71875, 0.09375]"
1463121385660686341,no pressure pero beke nemen di ba toxicity starts now hahalol,"[0.45454545454545453, 0.2727272727272727, 0.2727272727272727]"
1463121362823036928,hoy mark wag mo ko pinapakilig hahahahahah dm ka na kaseeee tas usap tayo ganon di ba,"[0.11764705882352941, 0.4117647058823529, 0.47058823529411764]"
1463121100989100032,di ba pwedeng itigil muna ang mundo saglet kahit saglet lang,"[0.0, 0.7272727272727273, 0.2727272727272727]"
1463121089207615488,sir kaya nga kayo pumasok dito kasi matapang kayo di ba normal lang yung sa una dahil bago kayo eh mapapaglaruan kayo pero part yun nakaka speechless ka sir parang mali ata pinasok ko lol hahahaha,"[0.1388888888888889, 0.5833333333333334, 0.2777777777777778]"
1463120815340212225,kaya nga di ba tang ina mo ga go,"[0.2222222222222222, 0.5555555555555556, 0.2222222222222222]"
1463120399475085327,o ka bo o latlhetse e le thread once mare mme ke di ba baakanyetse,"[0.26666666666666666, 0.2, 0.5333333333333333]"
1463120397633990662,talented naman mga jowa ko te bts tsaka enhypen ehe oh di ba,"[0.15384615384615385, 0.46153846153846156, 0.38461538461538464]"
1463120074529665030,bighit kung nagrerestock ka kaya ng old dvds di ba 3rd muster siguro please hahahaha,"[0.2, 0.4666666666666667, 0.3333333333333333]"
1463119894220660736,hindi naman red flag mga capri di ba,"[0.25, 0.625, 0.125]"
1463119498110652417,wala kaming paki kung sino like mong iboto ed don kana di yung dami mong kuda sa mga maka marcos puro nakaw sinasabi nyo bakit nakita nyo bang nag nakaw talaga di ba asa chismis lang kayo,"[0.10810810810810811, 0.6486486486486487, 0.21621621621621623]"
1463119355835609096,di ba sapat na bias ko si wonwoo pumapapel literally and figuratively pa tong si jeonghan lately,"[0.23529411764705882, 0.29411764705882354, 0.47058823529411764]"
1463119333249282053,di ba maka move on kaya ganon,"[0.2857142857142857, 0.5714285714285714, 0.14285714285714285]"
1463119168681635840,lakas ng loob nila na ibalibag ka di ba nila alam na anak ka ng mafia boss,"[0.11764705882352941, 0.8823529411764706, 0.0]"
1463119129280671744,sino ba naman ako para matulog di ba,"[0.0, 0.875, 0.125]"
1463119069507244038,naiiyak talaga ako di ko talaga alam kung bakit naalala pa haays diba dapat di na di ba dapat okay kana self gabi gabi nalang haaays hanggang kailan po ba ganon huhuhue,"[0.0625, 0.65625, 0.21875]"
1463118955157938176,di ba ako masyadong obvious,"[0.2, 0.6, 0.2]"
1463118921192468483,di ba may say ka here,"[0.3333333333333333, 0.5, 0.16666666666666666]"
1463118895850536962,may japanese blood sya di ba,"[0.16666666666666666, 0.3333333333333333, 0.5]"
1463118485777645570,thanks for this ga naol nananalo di ba,"[0.375, 0.375, 0.25]"
1463118022889984014,ahshshhaa aw akala ko based sa layout di ba ko nagmumukhang pgo typer lt 3 j,"[0.3125, 0.4375, 0.25]"
1463117617799958535,di ba hahahahahaha ganda lang tlg ambag natin haha chz,"[0.0, 0.6, 0.4]"
1463117406755192839,pero hindi suspended di ba ahu sana maretrieve,"[0.125, 0.625, 0.25]"
1463117371456245760,again hindi ako pc collector hindi nga ako tinablan dun sa mkmon pob na may rabbit dito pa kaya di ba,"[0.14285714285714285, 0.5238095238095238, 0.3333333333333333]"
1463117329013698563,sabi nila 8 glasses a day di ba,"[0.5, 0.5, 0.0]"
1463116900330717189,true so much di ba,"[0.6, 0.4, 0.0]"
1463116730058739718,gusto ko ng bagong card sleeves popcorn siguro dahil pvc yong binder sleeves ng carat binfer di ba at wala na akong pera umiyak,"[0.25, 0.5416666666666666, 0.20833333333333334]"
1463116528484696065,bakit yan ang tagline na parang sakal na sakal si c sa lt ah di ba sabi ni c if bina bash niyo si k di niya kayo fan galing na mismo sa kanya na he makes her happy peri di nyo matanggap,"[0.27906976744186046, 0.5116279069767442, 0.16279069767441862]"
1463116401065926656,di ba kaka new year lang,"[0.3333333333333333, 0.6666666666666666, 0.0]"
1463116082118496257,di ba pwedeng i skip ko nalang tong part nato,"[0.3, 0.4, 0.3]"
1463115767818244099,ay nakakuha ka ba di ba bumili ka marami,"[0.0, 0.8888888888888888, 0.1111111111111111]"
1463115711467835393,di ba ganito ang format ng lab test results ng st luke s,"[0.46153846153846156, 0.46153846153846156, 0.07692307692307693]"
1463115705121865733,di ba mas madaming activity sa modular,"[0.2857142857142857, 0.5714285714285714, 0.14285714285714285]"
1463115445406367745,di ba pwedeng gusto ko ng privacy di ba pwedeng iniiwas ko pamilya ko sa mga katulad nyong puro mata,"[0.05, 0.7, 0.25]"
1463115437739106317,pota di ba weird yon t t,"[0.5714285714285714, 0.2857142857142857, 0.14285714285714285]"
1463115290342871041,hahahahaha ang kalat di ba ate,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463115106045218822,di ba kayo lulubog buti naman,"[0.0, 0.8333333333333334, 0.16666666666666666]"
1463114779287982082,di to tapos ang ganda pa naman sana pls di ba na tuloy to or tapos na ren to may nakita kase akong complete na raw e,"[0.2222222222222222, 0.48148148148148145, 0.25925925925925924]"
1463114744529776643,kung alam ko lang na maaalay ako sa bankwide performance na to sana nagpaturo na ko gumiling kay gunchan di ba charot hahaha,"[0.08695652173913043, 0.6956521739130435, 0.21739130434782608]"
1463114650455732236,sana naman di ba pogs on viral,"[0.2857142857142857, 0.5714285714285714, 0.14285714285714285]"
1463114590724579334,dds are starting to sow doubt about the covid pills and yet di ba kayo yung panay ingest pa more ng gamot pang bulate,"[0.5833333333333334, 0.25, 0.16666666666666666]"
1463114570080288768,di ba poideng nagtitiwala lang ako,"[0.0, 0.8333333333333334, 0.16666666666666666]"
1463114374390837254,sana kasi sinabay nyo ko di ba j,"[0.125, 0.75, 0.125]"
1463114298889158662,di ba kayo napapagod kasi ako oo,"[0.0, 0.7142857142857143, 0.2857142857142857]"
1463114217075064833,di ba kayo pwede ng weekdays hahaha,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]"
1463114185949126665,they gave me straight i am straight they gave me 5 0 tama di ba like we both smol i am 4 11 5 0 nahiya height natin kay hahaha they gave me taken ni jk tas nung crushie mo i believe i am taken by both they gave me filipino i am dalagang filipina,"[0.5272727272727272, 0.18181818181818182, 0.2909090909090909]"
1463114160183472128,opo alam ko rafaela yon di ba pwede maging tanga minsan hahahahahahahahahahaha,"[0.08333333333333333, 0.6666666666666666, 0.25]"
1463114090772008961,di ba pwede maging hotdog hahahah jk you re my strawberry bb,"[0.3333333333333333, 0.25, 0.4166666666666667]"
1463114088402198534,training naman ng first 3 months di ba hahahahahahaha,"[0.4444444444444444, 0.4444444444444444, 0.1111111111111111]"
1463113703226703882,cno ba naman aq para icrushback di ba,"[0.0, 0.625, 0.375]"
1463113585307963392,haayss ano ba nman kayo ano bang ginagawa sa bubog di ba iniiwasan para di masaktan ganern lang yown four days to our zone,"[0.25, 0.3333333333333333, 0.2916666666666667]"
1463113525631488004,they gave me straight i am they gave me 5 0 tama di ba like we both smol i am they gave me taken ni jk tas nung crushie mo i believe i am they gave me filipino i am,"[0.525, 0.125, 0.35]"
1463113524746412035,anyes walaupun hanya npc but i love all of them karakter pendukung grego di ba res krim mereka semua punya karakter yang aneh kayak grego seandainya masih ada anaknya xena full team question ngga mau dimainin mbak nope karena bakal hilang esensinya hehehehe,"[0.27906976744186046, 0.2558139534883721, 0.46511627906976744]"
1463113443511533568,di ba dumating,"[0.0, 1.0, 0.0]"
1463113358308102153,songjean kamusta ka na kumakain ka ba ng maayos di ba mainit yang suot mo pulbusan mo likod lagi ha maglagay ka din ng towel miss you,"[0.14814814814814814, 0.6666666666666666, 0.18518518518518517]"
1463113350645051396,di ba bunso,"[0.0, 1.0, 0.0]"
1463113264184053761,simple lang naman yung gusto ko sa psko peace of mind 10 million jowa oh di ba simple lang naman,"[0.2, 0.5, 0.3]"
1463113251752132609,sa init ng yakap mo natutunaw ang puso ko di ba halata na ako y adik na sayo,"[0.05555555555555555, 0.7777777777777778, 0.16666666666666666]"
1463113209267646465,kung management why would they put him in there in the first place eh di ba sila pumipili ng papasok dyan at di ka rin naman basta puwedeng mag audition without ng go signal ng manager nya,"[0.4864864864864865, 0.35135135135135137, 0.13513513513513514]"
1463113136400060420,di ba kayo napapagod sa paghihinga,"[0.0, 0.5, 0.5]"
1463113124253364224,gagiiiii di ba to para sa viceion,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]"
1463113117337276417,it s amusing when those who cheer for a leader who violates people s constitutional rights suddenly invoke their own rights when they re at the receiving end even when their rights aren t in peril naman o di ba ang sakit swerte mo nga buhay ka pa and you can still lawyer up,"[0.7407407407407407, 0.14814814814814814, 0.1111111111111111]"
1463112855201275905,bakit parang hindi ko nararamdaman na nag aaral ka di ba naka enroll ka naman ako ren e di ko rin ramdam na nag aaral ako whshshshshahahaha,"[0.14814814814814814, 0.5925925925925926, 0.2222222222222222]"
1463112292724183044,siz naman okay lang naman na gold pinili ko di ba kailangan ba pag 13 pro max eh sierra blue dapat makauma,"[0.3181818181818182, 0.5454545454545454, 0.13636363636363635]"
1463112211073998849,kala mo di masakit yung mga pinag sasasabi mo saken napatay gutom ako baket di ba yon masakit e ikaw nga hinuhuli mo yung kalapati e sabi nya tara joela hulihin naten yung kalapati kuhain naten oh siya yun siya yun sya pa na ninisi hati ng,"[0.0851063829787234, 0.5106382978723404, 0.3829787234042553]"
1463112060783370245,di ko ito naramdaman sa iba sa iyo lang ah siguro masyado lang ako masaya sa iyo siguro di ba,"[0.05, 0.85, 0.05]"
1463111917455568900,hi guys di ba ko mukang 14 yrs old,"[0.4444444444444444, 0.4444444444444444, 0.1111111111111111]"
1463111889580216325,tong mga kaklase ko apaka feeling porket ba chinat kita crush na kita di ba pwedeng mag tanong palibhasa kasi di ka tumutulong sa report yoko na nga,"[0.10714285714285714, 0.6428571428571429, 0.21428571428571427]"
1463111881191981056,di ba sure yan,"[0.25, 0.5, 0.25]"
1463111819183079434,god fearing candidate siya di ba,"[0.5, 0.5, 0.0]"
1463111544313872384,mhaymhay di ba te no ng grade 7 section 3 ka ako section 4 lang eh nag mamatter pa ba sections ngayon saka rhs yan bebi 30 40 sections per grade level mamaw na yung ganan dahil diyan may treat ka from ate gagaling ng mga kapatid ko manang mana sa kin so much,"[0.35185185185185186, 0.46296296296296297, 0.18518518518518517]"
1463111084714254340,di ba puede dalawa,"[0.0, 0.75, 0.25]"
1463111055333203975,ay naaalala ko din yan and that s a fact di ba brian aldenxtwbu newday,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
1463111005509062661,bakit kasi pinapatos pa iyong matanda ulyanin na di ba move on na lang tayo we need to do what we should do ok we need to look fwd for the better future of our country basta ako bbm for president,"[0.4878048780487805, 0.2682926829268293, 0.24390243902439024]"
1463110764009459717,pde naman humabol ate ella di ba i believe ako na to dahil malapit na ang bday ko,"[0.16666666666666666, 0.7222222222222222, 0.1111111111111111]"
