id,split
1463214119020949508,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463214065975652352,"(0.0, 0.5, 0.5)"
1463214047591948296,"(0.1, 0.8, 0.1)"
1463214040210022402,"(0.2222222222222222, 0.5, 0.2777777777777778)"
1463214022392619013,"(0.0, 0.42857142857142855, 0.5714285714285714)"
1463214011999211531,"(0.21739130434782608, 0.5652173913043478, 0.17391304347826086)"
1463213991325433857,"(0.16666666666666666, 0.5, 0.3333333333333333)"
1463213986711687176,"(0.26666666666666666, 0.4, 0.3333333333333333)"
1463213943778729986,"(0.0, 0.6, 0.3)"
1463213940725338116,"(0.0, 0.8, 0.2)"
1463213939991658496,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463213928817647619,"(0.3333333333333333, 0.4444444444444444, 0.2222222222222222)"
1463213910320951297,"(0.0, 0.38461538461538464, 0.5384615384615384)"
1463213900393230336,"(0.3, 0.45, 0.225)"
1463213886132289537,"(0.21428571428571427, 0.6428571428571429, 0.14285714285714285)"
1463213857057681409,"(0.4716981132075472, 0.3584905660377358, 0.16981132075471697)"
1463213851168546818,"(0.06666666666666667, 0.6, 0.3333333333333333)"
1463213842838671364,"(0.0, 0.6470588235294118, 0.3235294117647059)"
1463213813390471168,"(0.25, 0.625, 0.125)"
1463213799226236935,"(0.06666666666666667, 0.8, 0.13333333333333333)"
1463213770159931395,"(0.1111111111111111, 0.6666666666666666, 0.1111111111111111)"
1463213765768331274,"(0.15789473684210525, 0.5263157894736842, 0.3157894736842105)"
1463213753747398657,"(0.15151515151515152, 0.48484848484848486, 0.36363636363636365)"
1463213751650304002,"(0.1, 0.6, 0.3)"
1463213738480205828,"(0.4423076923076923, 0.3269230769230769, 0.23076923076923078)"
1463213730032852993,"(0.4, 0.4, 0.2)"
1463213728485150722,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463213728426782720,"(0.125, 0.5, 0.375)"
1463213723896532992,"(0.16666666666666666, 0.5, 0.3333333333333333)"
1463213705085140992,"(0.3076923076923077, 0.38461538461538464, 0.3076923076923077)"
1463213696742670336,"(0.5666666666666667, 0.36666666666666664, 0.06666666666666667)"
1463213652505337859,"(0.23076923076923078, 0.5, 0.19230769230769232)"
1463213605231669248,"(0.0, 1.0, 0.0)"
1463213592258355201,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463213585564266505,"(0.3076923076923077, 0.46153846153846156, 0.15384615384615385)"
1463213566870241286,"(0.0, 0.8571428571428571, 0.14285714285714285)"
1463213561006546946,"(0.2857142857142857, 0.42857142857142855, 0.21428571428571427)"
1463213536235032581,"(0.047619047619047616, 0.7619047619047619, 0.19047619047619047)"
1463213536109154307,"(0.34375, 0.25, 0.375)"
1463213487107174416,"(0.09090909090909091, 0.8181818181818182, 0.09090909090909091)"
1463213484259172356,"(0.25, 0.5, 0.25)"
1463213484100190208,"(0.5, 0.4, 0.1)"
1463213467662385158,"(0.3157894736842105, 0.47368421052631576, 0.21052631578947367)"
1463213465607176194,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463213460792119297,"(0.36363636363636365, 0.45454545454545453, 0.18181818181818182)"
1463213449073160195,"(0.09090909090909091, 0.7272727272727273, 0.09090909090909091)"
1463213385818902529,"(0.3333333333333333, 0.6666666666666666, 0.0)"
1463213378311131138,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463213368538394631,"(0.65, 0.1, 0.25)"
1463213323009204232,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463213282135719939,"(0.4444444444444444, 0.4444444444444444, 0.1111111111111111)"
1463213268777029635,"(0.0, 0.8076923076923077, 0.19230769230769232)"
1463213213454004230,"(0.3333333333333333, 0.4444444444444444, 0.2222222222222222)"
1463213206063640577,"(0.23076923076923078, 0.46153846153846156, 0.3076923076923077)"
1463213168562348035,"(0.07317073170731707, 0.6829268292682927, 0.24390243902439024)"
1463213164951080960,"(0.47058823529411764, 0.35294117647058826, 0.17647058823529413)"
1463213127735013377,"(0.09090909090909091, 0.8181818181818182, 0.09090909090909091)"
1463213113952522243,"(0.25, 0.625, 0.125)"
1463213106457628673,"(0.6666666666666666, 0.16666666666666666, 0.16666666666666666)"
1463213102196195328,"(0.1, 0.7, 0.2)"
1463213070612713478,"(0.32142857142857145, 0.4642857142857143, 0.21428571428571427)"
1463213049586671619,"(0.2, 0.6, 0.2)"
1463213042448027656,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463213042393436171,"(0.1, 0.7, 0.2)"
1463213033858105344,"(0.13333333333333333, 0.4666666666666667, 0.4)"
1463213010273640448,"(0.1, 0.4, 0.5)"
1463213009996759043,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463212988165279747,"(0.1111111111111111, 0.6666666666666666, 0.2222222222222222)"
1463212951888752643,"(0.09090909090909091, 0.5454545454545454, 0.2727272727272727)"
1463212944515166216,"(0.0, 0.42857142857142855, 0.5714285714285714)"
1463212930090995717,"(0.0, 0.8, 0.2)"
1463212927775772677,"(0.0, 0.2727272727272727, 0.7272727272727273)"
1463212917801717761,"(0.08333333333333333, 0.5833333333333334, 0.3333333333333333)"
1463212916128108544,"(0.0, 0.7, 0.3)"
1463212909652176897,"(0.2727272727272727, 0.45454545454545453, 0.2727272727272727)"
1463212903386001411,"(0.3076923076923077, 0.6923076923076923, 0.0)"
1463212897211797510,"(0.16666666666666666, 0.5833333333333334, 0.25)"
1463212889657933825,"(0.4117647058823529, 0.35294117647058826, 0.23529411764705882)"
1463212832267259904,"(0.27906976744186046, 0.37209302325581395, 0.3488372093023256)"
1463212782904504322,"(0.25, 0.25, 0.5)"
1463212769587515393,"(0.16, 0.6, 0.24)"
1463212750763528205,"(0.06818181818181818, 0.7045454545454546, 0.20454545454545456)"
1463212734984581123,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)"
1463212656773373964,"(0.2857142857142857, 0.42857142857142855, 0.2857142857142857)"
1463212640654618624,"(0.43478260869565216, 0.30434782608695654, 0.21739130434782608)"
1463212640243576833,"(0.2222222222222222, 0.6666666666666666, 0.1111111111111111)"
1463212617032339460,"(0.13043478260869565, 0.6086956521739131, 0.2608695652173913)"
1463212582521638917,"(0.14285714285714285, 0.7142857142857143, 0.14285714285714285)"
1463212581452058626,"(0.14285714285714285, 0.5714285714285714, 0.2857142857142857)"
1463212577110913027,"(0.375, 0.5, 0.125)"
1463212561076080641,"(0.2857142857142857, 0.35714285714285715, 0.35714285714285715)"
1463245505031512074,"(0.15384615384615385, 0.23076923076923078, 0.6153846153846154)"
1463244365149741060,"(0.27906976744186046, 0.06976744186046512, 0.6511627906976745)"
1463244091362201600,"(0.3333333333333333, 0.4166666666666667, 0.25)"
1463243886306885633,"(0.5, 0.35714285714285715, 0.14285714285714285)"
1463243390603370496,"(0.2222222222222222, 0.48148148148148145, 0.25925925925925924)"
1463243369434415106,"(0.17142857142857143, 0.7428571428571429, 0.08571428571428572)"
1463242814146236416,"(0.25, 0.5833333333333334, 0.16666666666666666)"
1463242777261711371,"(0.2, 0.13333333333333333, 0.6666666666666666)"
1463242653215215617,"(0.95, 0.0, 0.05)"
1463242056768307211,"(0.21739130434782608, 0.10869565217391304, 0.6739130434782609)"
1463242009049665538,"(0.125, 0.5, 0.375)"
1463240945206378500,"(0.25, 0.75, 0.0)"
1463240598110945289,"(0.75, 0.08333333333333333, 0.16666666666666666)"
1463240325632249857,"(0.7777777777777778, 0.0, 0.2222222222222222)"
1463239799536377865,"(0.3333333333333333, 0.5555555555555556, 0.1111111111111111)"
1463239450398539780,"(0.32142857142857145, 0.10714285714285714, 0.5714285714285714)"
1463237927874539520,"(0.2903225806451613, 0.16129032258064516, 0.5483870967741935)"
1463237844475035654,"(0.1, 0.525, 0.35)"
1463235762783080452,"(0.0, 0.7419354838709677, 0.22580645161290322)"
1463235710136238081,"(0.0, 0.3333333333333333, 0.6666666666666666)"
1463235519773437954,"(0.0, 0.875, 0.125)"
1463235202952667142,"(0.04, 0.52, 0.44)"
1463234578928205829,"(0.2222222222222222, 0.5555555555555556, 0.2222222222222222)"
1463233638020132872,"(0.2, 0.2, 0.6)"
1463233579895328772,"(0.11764705882352941, 0.7058823529411765, 0.11764705882352941)"
1463233457841225735,"(0.1, 0.3, 0.6)"
1463233262482964482,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463232573249757190,"(0.08333333333333333, 0.4166666666666667, 0.5)"
1463232184379228169,"(0.18421052631578946, 0.18421052631578946, 0.631578947368421)"
1463230452739702784,"(0.14285714285714285, 0.6666666666666666, 0.14285714285714285)"
1463230028200611840,"(0.10526315789473684, 0.6842105263157895, 0.21052631578947367)"
1463229699040047108,"(0.13333333333333333, 0.4, 0.4)"
1463228509606670336,"(0.3404255319148936, 0.5531914893617021, 0.0851063829787234)"
1463226783789027329,"(0.8181818181818182, 0.0, 0.18181818181818182)"
1463226423032774656,"(0.17647058823529413, 0.23529411764705882, 0.5882352941176471)"
1463226046950502403,"(0.07692307692307693, 0.7435897435897436, 0.15384615384615385)"
1463225480920764420,"(0.3448275862068966, 0.4482758620689655, 0.20689655172413793)"
1463225272698736643,"(0.2564102564102564, 0.48717948717948717, 0.23076923076923078)"
1463225168378007554,"(0.0625, 0.75, 0.1875)"
1463224556814958595,"(0.0, 0.7222222222222222, 0.2777777777777778)"
1463223626317004801,"(0.2857142857142857, 0.42857142857142855, 0.23809523809523808)"
1463223462466441219,"(1.0, 0.0, 0.0)"
1463223386012717061,"(0.022222222222222223, 0.7555555555555555, 0.2222222222222222)"
1463223004863746051,"(0.025, 0.8, 0.175)"
1463222735451000834,"(0.17647058823529413, 0.47058823529411764, 0.29411764705882354)"
1463222606996201478,"(0.8, 0.0, 0.2)"
1463222507641585671,"(0.0, 0.625, 0.375)"
1463222354406875137,"(0.07142857142857142, 0.7142857142857143, 0.21428571428571427)"
1463222298412937216,"(0.7142857142857143, 0.0, 0.2857142857142857)"
1463221980333674497,"(0.0, 0.7435897435897436, 0.23076923076923078)"
1463220968743399424,"(0.27906976744186046, 0.37209302325581395, 0.32558139534883723)"
1463220826505760769,"(0.16666666666666666, 0.5, 0.3333333333333333)"
1463220493037842433,"(0.8, 0.0, 0.2)"
1463220414298001408,"(0.0, 0.2222222222222222, 0.7777777777777778)"
1463220262737006607,"(0.9629629629629629, 0.0, 0.037037037037037035)"
1463219998415998979,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463219913791664128,"(0.4375, 0.25, 0.3125)"
1463219451252207618,"(0.2727272727272727, 0.5454545454545454, 0.18181818181818182)"
1463219406322896896,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463219378103537664,"(0.0, 0.8, 0.2)"
1463219018165219330,"(0.09090909090909091, 0.7272727272727273, 0.18181818181818182)"
1463218449308524544,"(0.2857142857142857, 0.5238095238095238, 0.19047619047619047)"
1463217238740127745,"(0.0, 1.0, 0.0)"
1463217197879226369,"(0.16666666666666666, 0.6333333333333333, 0.2)"
1463216813123072001,"(0.2, 0.8, 0.0)"
1463216003253366786,"(0.5714285714285714, 0.2619047619047619, 0.16666666666666666)"
1463215830712270857,"(0.14814814814814814, 0.48148148148148145, 0.37037037037037035)"
1463215414154989571,"(0.25, 0.5625, 0.1875)"
1463214900570853379,"(0.28, 0.48, 0.24)"
1463214783109681157,"(0.3148148148148148, 0.3888888888888889, 0.2962962962962963)"
1463214664372813827,"(0.2, 0.6, 0.06666666666666667)"
1463214225573441536,"(0.14285714285714285, 0.5714285714285714, 0.2857142857142857)"
1463214159156289539,"(0.7346938775510204, 0.20408163265306123, 0.061224489795918366)"
1463214132258213888,"(0.5217391304347826, 0.41304347826086957, 0.043478260869565216)"
1463214121860538368,"(0.375, 0.4375, 0.1875)"
1463212541887143943,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463212250131353604,"(0.2222222222222222, 0.3333333333333333, 0.4444444444444444)"
1463212091821551616,"(0.0, 0.875, 0.125)"
1463211885474435077,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463211576333275141,"(0.25, 0.5625, 0.1875)"
1463211331637571587,"(0.18181818181818182, 0.45454545454545453, 0.36363636363636365)"
1463210810558144516,"(0.2727272727272727, 0.45454545454545453, 0.2727272727272727)"
1463210336484352001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)"
1463210087099502592,"(0.07142857142857142, 0.5714285714285714, 0.35714285714285715)"
1463209954093924353,"(0.0, 0.75, 0.25)"
1463209493752283138,"(0.0, 0.8571428571428571, 0.14285714285714285)"
1463209246569291777,"(0.30434782608695654, 0.34782608695652173, 0.34782608695652173)"
1463208979832578057,"(0.043478260869565216, 0.6521739130434783, 0.30434782608695654)"
1463208943312781317,"(0.3333333333333333, 0.2222222222222222, 0.4444444444444444)"
1463208817798172672,"(0.07142857142857142, 0.5714285714285714, 0.35714285714285715)"
1463208582346776589,"(0.0, 0.8571428571428571, 0.14285714285714285)"
1463208541125111810,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463208511978934272,"(0.12, 0.68, 0.2)"
1463208210769141761,"(0.0, 0.5454545454545454, 0.45454545454545453)"
1463208106247163905,"(0.21739130434782608, 0.391304347826087, 0.391304347826087)"
1463207990421454851,"(0.36363636363636365, 0.5454545454545454, 0.09090909090909091)"
1463207985518301188,"(0.0, 0.8125, 0.1875)"
1463207906698948613,"(0.0, 1.0, 0.0)"
1463207793016520706,"(0.05263157894736842, 0.5263157894736842, 0.42105263157894735)"
1463207782107136002,"(0.1, 0.4, 0.5)"
1463206941115641863,"(0.4117647058823529, 0.4117647058823529, 0.14705882352941177)"
1463206696009011208,"(0.09090909090909091, 0.45454545454545453, 0.45454545454545453)"
1463206339908235268,"(0.09090909090909091, 0.36363636363636365, 0.5454545454545454)"
1463205928434470914,"(0.3225806451612903, 0.5161290322580645, 0.12903225806451613)"
1463205708892041219,"(0.25, 0.5, 0.25)"
1463205658682032132,"(0.3333333333333333, 0.5555555555555556, 0.1111111111111111)"
1463205525974175749,"(0.0, 0.75, 0.25)"
1463205471641243648,"(0.14285714285714285, 0.42857142857142855, 0.2857142857142857)"
1463205353303142406,"(0.0, 0.7692307692307693, 0.23076923076923078)"
1463205300857573379,"(0.16216216216216217, 0.7297297297297297, 0.10810810810810811)"
1463205237200547841,"(0.4444444444444444, 0.3333333333333333, 0.2222222222222222)"
1463205228824576003,"(0.14285714285714285, 0.2857142857142857, 0.5714285714285714)"
1463205069596160002,"(0.3235294117647059, 0.5294117647058824, 0.11764705882352941)"
1463205062088347648,"(0.0, 0.5555555555555556, 0.4444444444444444)"
1463204898053378051,"(0.37037037037037035, 0.48148148148148145, 0.14814814814814814)"
1463204895381544962,"(0.29411764705882354, 0.3235294117647059, 0.3235294117647059)"
1463204794865274887,"(0.0, 1.0, 0.0)"
1463204716234813440,"(0.125, 0.5416666666666666, 0.3333333333333333)"
1463204385979207681,"(0.0, 0.5714285714285714, 0.42857142857142855)"
1463204326726266880,"(0.3333333333333333, 0.3888888888888889, 0.2777777777777778)"
1463204285852753920,"(0.5833333333333334, 0.4166666666666667, 0.0)"
1463203691897319425,"(0.16666666666666666, 0.3333333333333333, 0.5)"
1463203456643383296,"(0.044444444444444446, 0.6444444444444445, 0.28888888888888886)"
1463203424359444480,"(0.0, 0.8, 0.2)"
1463202741992374272,"(0.42105263157894735, 0.2631578947368421, 0.3157894736842105)"
1463202631992578050,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463202389322698752,"(0.42857142857142855, 0.5714285714285714, 0.0)"
1463202308011950083,"(0.1111111111111111, 0.7777777777777778, 0.1111111111111111)"
1463202163883085824,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463202017510232064,"(0.0, 0.5555555555555556, 0.4444444444444444)"
1463201979505655810,"(0.16666666666666666, 0.4166666666666667, 0.4166666666666667)"
1463201897913864198,"(0.23076923076923078, 0.38461538461538464, 0.38461538461538464)"
1463201613426794499,"(0.0625, 0.625, 0.3125)"
1463201588546183170,"(0.2777777777777778, 0.4444444444444444, 0.2777777777777778)"
1463201570019950595,"(0.5454545454545454, 0.2727272727272727, 0.18181818181818182)"
1463201543872679940,"(0.08333333333333333, 0.6666666666666666, 0.25)"
1463201382983352321,"(0.14285714285714285, 0.5714285714285714, 0.2857142857142857)"
1463201004682240001,"(0.25, 0.5, 0.25)"
1463200896272113666,"(0.1111111111111111, 0.6666666666666666, 0.2222222222222222)"
1463200465613697029,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)"
1463200149551734792,"(0.07692307692307693, 0.6153846153846154, 0.3076923076923077)"
1463199944966164484,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463199458737278976,"(0.06666666666666667, 0.6666666666666666, 0.26666666666666666)"
1463199374066913281,"(0.0, 0.75, 0.25)"
1463199018540941314,"(0.0, 0.4, 0.6)"
1463197917737467905,"(0.0, 0.8571428571428571, 0.14285714285714285)"
1463197631606231040,"(0.0, 0.5, 0.5)"
1463197490136506369,"(0.06060606060606061, 0.7878787878787878, 0.15151515151515152)"
1463197372591181834,"(0.0, 0.9090909090909091, 0.09090909090909091)"
1463197299639685122,"(0.5, 0.4, 0.1)"
1463197291150331912,"(0.10526315789473684, 0.5789473684210527, 0.3157894736842105)"
1463197164708921344,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463197019527614465,"(0.14285714285714285, 0.7857142857142857, 0.07142857142857142)"
1463196857786519557,"(0.06666666666666667, 0.8, 0.13333333333333333)"
1463196569470377984,"(0.5714285714285714, 0.2857142857142857, 0.14285714285714285)"
1463196561974775811,"(0.3, 0.3, 0.4)"
1463196546703532033,"(0.26, 0.14, 0.54)"
1463196440738484232,"(0.14285714285714285, 0.7142857142857143, 0.14285714285714285)"
1463196230779949064,"(0.14285714285714285, 0.47619047619047616, 0.38095238095238093)"
1463196218071269376,"(0.2972972972972973, 0.4594594594594595, 0.24324324324324326)"
1463196113976979458,"(0.16666666666666666, 0.5, 0.3333333333333333)"
1463196074613436417,"(0.25, 0.75, 0.0)"
1463196029449211904,"(0.2727272727272727, 0.36363636363636365, 0.36363636363636365)"
1463195943054954498,"(0.6875, 0.125, 0.1875)"
1463195892723625984,"(0.2, 0.7333333333333333, 0.06666666666666667)"
1463195757973229568,"(0.3333333333333333, 0.2222222222222222, 0.4444444444444444)"
1463195719813066753,"(0.55, 0.175, 0.25)"
1463195622450683910,"(0.0625, 0.5625, 0.375)"
1463195459917287429,"(0.14285714285714285, 0.35714285714285715, 0.5)"
1463195251712020484,"(0.0, 0.6666666666666666, 0.3333333333333333)"
